6.326116621494293213e-02,-1.025493815541267395e-01,1.013680920004844666e-01,4.871301352977752686e-01,1.502684801816940308e-01,1.714294850826263428e-01,-1.064573414623737335e-02,3.946488797664642334e-01,4.868851229548454285e-02,-3.537286818027496338e-02,-1.733937487006187439e-02,1.222282424569129944e-01,1.330460458993911743e-01,-6.570214778184890747e-02,-2.897196412086486816e-01,-3.183012306690216064e-01,1.877681121698060451e-09,1.853662183748383541e-07,4.474761895835399628e-03,1.266547739505767822e-01,1.471552299335598946e-03,-1.090010166168212891e+00,2.053977847099304199e-01,-1.160359914820219274e-07,-2.102864980697631836e-01,2.621262371540069580e-01,3.893285989761352539e-01,1.673558354377746582e-01,-8.008581399917602539e-01,-5.222226027399301529e-03,-1.097946390509605408e-01,9.028639880170885590e-08,4.705350065137281490e-08,-8.877521031536161900e-04,-2.803077165935974335e-07,3.365072421729564667e-03,3.347828388214111328e-01,1.871298998594284058e-01,-1.205499749630689621e-02,1.860421746969223022e-01,-2.645949134603142738e-03,2.585244830697774887e-03,2.810052931308746338e-01,4.897912830870154721e-08,3.265960216522216797e-01,-1.178934070367176901e-07,2.040948521297991647e-09,2.576108037999347289e-08,8.311122901005774111e-10,-9.872601926326751709e-02,1.596261262893676758e-01,-1.782637685537338257e-01,7.730702757835388184e-01,-5.017569754272699356e-03,-4.075818359851837158e-01,-4.364194348454475403e-03,-1.260310398265573895e-07,1.879602521657943726e-01,-1.528655531046752003e-07,-6.152011167159798788e-08,3.009772598743438721e-01,7.898845666431952850e-08,-4.712945411711189081e-08,2.596184015274047852e-01,7.591524044983088970e-04,-9.723136074057947553e-09,-2.763670086860656738e-01,-7.629804611206054688e-01,7.589102324345731176e-08,2.400891035795211792e-01,-3.417470455169677734e-01,-8.976943492889404297e-01,8.722425803853184334e-08,-3.502253775877761655e-07,1.656911905456581735e-07,2.631056681275367737e-02,2.809846799678439311e-09,4.031532512271951418e-07,-3.206745684146881104e-01,1.553431019374329480e-07
-2.029922902584075928e-01,6.048672273755073547e-02,-2.600635886192321777e-01,1.249167099595069885e-01,-1.888769119977951050e-01,-1.459145098924636841e-01,1.570205390453338623e-02,4.417509958148002625e-02,-8.508747071027755737e-02,5.306652747094631195e-03,-1.103419065475463867e-01,1.295153349637985229e-01,5.987017229199409485e-02,-1.221875175833702087e-01,-1.133758500218391418e-01,1.109061390161514282e-01,1.543995686859034322e-08,1.279130259490557364e-07,8.342209458351135254e-02,2.327014505863189697e-01,7.596368342638015747e-02,-4.781331717967987061e-01,2.422170042991638184e-01,-9.556056568271742435e-08,2.196111902594566345e-02,3.149905204772949219e-01,2.062089294195175171e-01,1.239766031503677368e-01,-3.883820474147796631e-01,6.715802103281021118e-02,-1.488793641328811646e-01,5.047260032142730779e-08,1.236919473512898549e-07,9.259457886219024658e-02,1.453051510225122911e-07,6.587003916501998901e-02,-4.070775508880615234e-01,1.445480436086654663e-01,1.312581300735473633e-01,2.231034636497497559e-01,6.082946062088012695e-02,8.739949762821197510e-02,-3.785634636878967285e-01,1.030075846841782550e-08,2.185519784688949585e-01,7.134962487498341943e-08,-2.777302121614866337e-08,1.771942805817161570e-07,-1.646208005467997282e-07,9.494258090853691101e-03,2.814489006996154785e-01,2.837766893208026886e-02,5.849543809890747070e-01,7.411106675863265991e-02,-1.194748401641845703e+00,6.672851741313934326e-02,-1.117941366146624205e-07,2.154333442449569702e-01,2.978011082177545177e-08,-8.359833003623862169e-08,-1.704721450805664062e-01,-1.660167470163287362e-08,-2.166573942474769865e-08,3.274264335632324219e-01,1.006006002426147461e-01,7.714553618143327185e-08,-2.389753013849258423e-01,-4.565421342849731445e-01,-1.202148638412836590e-07,-2.692112028598785400e-01,-1.270382851362228394e-01,-2.444535791873931885e-01,3.912989754439877288e-08,-4.487654337026469875e-08,-1.421996103090350516e-07,-5.582526698708534241e-02,-5.112531553663757222e-08,1.871781449835907551e-07,1.106483042240142822e-01,1.606703534662301536e-07
1.438653618097305298e-01,-1.686245352029800415e-01,-1.636915504932403564e-01,1.623854786157608032e-01,1.401168555021286011e-01,7.590000331401824951e-02,4.177767038345336914e-02,-7.573775947093963623e-02,5.368547886610031128e-02,-1.163714677095413208e-01,3.277876973152160645e-02,2.243087859824299812e-03,-1.502898335456848145e-01,4.211292788386344910e-02,-8.461971580982208252e-02,1.055988073348999023e-01,-1.146498807003126785e-08,-1.189920837418867450e-07,1.225293800234794617e-01,2.490635514259338379e-01,8.658930659294128418e-02,-1.024556532502174377e-01,2.434684336185455322e-01,5.086150522970456223e-08,9.798051416873931885e-02,3.039085566997528076e-01,7.141469419002532959e-02,1.231965273618698120e-01,-1.546520739793777466e-01,9.952098131179809570e-02,-1.288844347000122070e-01,5.321504303879009967e-08,-1.905721234152224497e-07,1.392190754413604736e-01,-3.952982652322134527e-08,9.144967794418334961e-02,1.247964799404144287e-01,9.412038326263427734e-02,-2.797821350395679474e-02,2.124385535717010498e-01,9.408438205718994141e-02,1.274179965257644653e-01,-2.016092389822006226e-01,-1.361210308914451161e-07,2.191427499055862427e-01,1.405136345056234859e-07,-5.319549600812933932e-08,-1.862542298169955757e-08,1.392866444405171933e-08,1.211140677332878113e-02,3.403932154178619385e-01,4.433818757534027100e-01,6.566668748855590820e-01,9.613434970378875732e-02,-4.218785166740417480e-01,1.053488627076148987e-01,-7.502834797890045593e-09,2.261136919260025024e-01,-5.516345069622730080e-08,-5.831325822214239452e-08,-3.689567744731903076e-01,1.377407077285397463e-08,8.404604301404106081e-08,3.146661818027496338e-01,1.317574083805084229e-01,1.512210587861773092e-07,9.753610938787460327e-02,-1.169189512729644775e-01,-9.327240491074917372e-08,-4.508776664733886719e-01,-6.149786710739135742e-02,-1.160838454961776733e-01,-1.727743352830657386e-07,1.490116297020449565e-08,3.942264292788877356e-09,-1.400319039821624756e-01,-2.399792151663859840e-07,8.023353359476459445e-08,2.677416503429412842e-01,2.575693436313031270e-08
1.419828832149505615e-02,-5.807635188102722168e-02,1.606235839426517487e-02,-1.405526977032423019e-02,-1.136899441480636597e-01,8.753972500562667847e-02,-8.046510629355907440e-03,-1.574365422129631042e-02,1.774040423333644867e-02,-1.405718643218278885e-02,1.883582398295402527e-02,-5.209987610578536987e-02,3.242580592632293701e-02,8.367983624339103699e-03,-5.574454087764024734e-03,-1.275713741779327393e-02,1.617497531469780370e-07,5.816174919459626835e-08,1.014620810747146606e-02,3.788313642144203186e-02,8.085222914814949036e-03,1.682902425527572632e-01,-1.453725695610046387e-01,-5.765862098883189901e-08,-6.929485499858856201e-02,-2.874038219451904297e-01,3.242247551679611206e-02,-2.150543779134750366e-02,-1.082508265972137451e-02,2.110042143613100052e-03,1.578336395323276520e-02,1.252705601473280694e-07,-7.883544839160094853e-08,8.736199699342250824e-03,-2.141068478067609249e-07,6.423318758606910706e-03,2.184140980243682861e-01,-1.319950446486473083e-02,-3.423882648348808289e-02,2.378672192548947351e-08,6.752520799636840820e-03,9.891305118799209595e-03,-5.633690208196640015e-02,-1.189400791190564632e-07,-2.551303617656230927e-02,2.722767789009594708e-08,-4.157413258099040831e-08,3.199288585165049881e-07,-6.443178790505044162e-08,-7.375367730855941772e-02,-1.786728575825691223e-02,-1.089332848787307739e-01,2.028531581163406372e-02,7.927056401968002319e-03,1.568209081888198853e-01,3.421487985178828239e-03,1.103054145801252162e-07,-1.049255505204200745e-01,2.055732863937009824e-07,-7.095406573398577166e-08,1.470894087105989456e-02,-1.679430816636795498e-08,-8.522570027480469435e-08,-3.506769537925720215e-01,9.721592999994754791e-03,-7.849307337437494425e-08,-1.099217589944601059e-02,-7.039625942707061768e-02,-1.084175451637747756e-07,7.407173514366149902e-02,6.522970646619796753e-02,-1.189196296036243439e-02,7.091301057471355307e-08,-9.183492721831498784e-08,3.076626740039500874e-07,-4.575173929333686829e-02,1.127080651031064917e-07,-3.911137014256382827e-07,-1.534187514334917068e-02,1.721593889669748023e-08
-5.461326986551284790e-02,1.838141120970249176e-02,-5.571423098444938660e-02,2.234011143445968628e-01,-4.090521857142448425e-02,1.040111333131790161e-01,2.442589215934276581e-02,8.996664732694625854e-02,-5.614698305726051331e-02,8.956592530012130737e-02,5.097453482449054718e-03,8.541797101497650146e-02,3.328743577003479004e-02,8.059089630842208862e-02,-3.792838379740715027e-02,1.297205984592437744e-01,1.968083012116039754e-07,-3.556904104584646120e-08,1.201893538236618042e-01,3.186199814081192017e-02,1.247390434145927429e-01,-9.235941767692565918e-01,1.750112920999526978e-01,1.607572670536683290e-07,-6.175591945648193359e-01,2.622196674346923828e-01,2.410568147897720337e-01,-7.519233226776123047e-02,-6.461588144302368164e-01,1.208733692765235901e-01,6.138574704527854919e-02,-1.669979639018492890e-07,1.917454000022189575e-07,1.221855506300926208e-01,5.994267127107377746e-08,1.012328490614891052e-01,7.341324090957641602e-01,-1.349267363548278809e-02,-1.989817768335342407e-01,1.596681624650955200e-01,1.169826835393905640e-01,1.304099559783935547e-01,-2.763884365558624268e-01,3.897788758422393585e-08,2.937657833099365234e-01,4.995056812617804098e-08,-2.862941173020772112e-08,1.103309656969031494e-07,3.927131508874026622e-09,2.012939006090164185e-02,3.975580334663391113e-01,-7.522819638252258301e-01,1.053371056914329529e-01,1.216642856597900391e-01,-5.522144436836242676e-01,1.002791300415992737e-01,3.286327654450360569e-08,1.649053841829299927e-01,1.442083146230288548e-07,2.342919458442338509e-07,2.769752740859985352e-01,-2.481239391727285692e-08,-4.376381212978230906e-08,2.751839160919189453e-01,1.284691393375396729e-01,-1.198265380253360490e-07,-5.432729125022888184e-01,-6.774262189865112305e-01,-7.238206478632491780e-08,1.361956149339675903e-01,-5.149121880531311035e-01,-7.366547584533691406e-01,-1.164447382961952826e-07,-8.096705528259917628e-08,8.829888287209541886e-08,-1.353703588247299194e-01,1.680071335385946441e-07,-9.431816039295881637e-08,-1.879562884569168091e-01,-7.858219674972133362e-08
-5.233272910118103027e-02,-8.849780424498021603e-04,8.751502633094787598e-02,4.649776965379714966e-02,-2.916511893272399902e-02,-1.130983382463455200e-01,-1.559992879629135132e-01,-3.073725998401641846e-01,1.413000524044036865e-01,-1.065775603055953979e-01,2.092573493719100952e-01,-2.928290665149688721e-01,3.966132551431655884e-02,2.171739935874938965e-01,-2.164918370544910431e-02,1.841135025024414062e-01,5.086229748485493474e-08,-8.564190068227617303e-08,-9.161738306283950806e-02,-9.914568721569594345e-08,-1.293436624109745026e-02,-3.075194060802459717e-01,-2.138744008561843657e-07,-9.926642263735629967e-08,-1.456048190593719482e-01,8.706789600410047569e-08,7.705970853567123413e-02,-3.706106543540954590e-01,-8.785390108823776245e-02,-1.773631572723388672e-01,-1.875782459974288940e-01,-2.047777201141798287e-07,-1.892607599529583240e-07,-1.011533066630363464e-01,1.043444939341497957e-07,-8.533496409654617310e-02,-1.110537275671958923e-01,-3.354971408843994141e-01,9.991034120321273804e-02,-3.966315986758672807e-08,-9.208514541387557983e-02,-1.019815504550933838e-01,-5.479734539985656738e-01,-6.217326387059074477e-08,-1.418718248605728149e-01,-7.382602973393659340e-08,3.742877368040353758e-07,-2.097630158459651284e-07,4.640947537382089649e-08,3.497316688299179077e-02,-6.485145539045333862e-02,1.559321045875549316e+00,1.011619730206803069e-07,-6.521821022033691406e-02,-7.686604559421539307e-02,-8.297595381736755371e-02,8.403554119240652653e-08,9.234242526190428180e-08,-1.216091760625204188e-07,3.221898747796103635e-09,-1.618177741765975952e-01,1.596402796621987363e-07,1.582770181585146929e-08,-1.781172187520496664e-07,-1.026102006435394287e-01,6.988252465589539497e-08,-3.456121385097503662e-01,-5.141163710504770279e-03,-4.416250476424465887e-08,1.551182847470045090e-02,-1.550511121749877930e-01,-9.496066719293594360e-02,-2.013327531358299893e-07,-6.003277519539551577e-08,-1.355690049109625761e-08,-3.089544773101806641e-01,8.002850826471785695e-09,-1.440157006982190069e-07,-7.252857834100723267e-02,-1.929445545556518482e-07
-2.391526848077774048e-01,4.192026332020759583e-02,-3.118354380130767822e-01,1.739397048950195312e-01,-1.542198807001113892e-01,-7.937834411859512329e-02,7.284408807754516602e-02,1.497149094939231873e-02,-9.120985865592956543e-02,2.530870959162712097e-02,-1.380947232246398926e-01,1.410725712776184082e-01,3.756604343652725220e-02,-1.428523659706115723e-01,-1.409442126750946045e-01,1.376529633998870850e-01,5.992128393472739845e-08,1.815838999164043344e-07,7.096506655216217041e-02,2.374530285596847534e-01,5.963965505361557007e-02,-2.769454121589660645e-01,2.437331676483154297e-01,2.511559102913452080e-07,-6.280370056629180908e-02,3.070153295993804932e-01,2.947602272033691406e-01,1.645408868789672852e-01,-3.157830536365509033e-01,6.709974259138107300e-02,-1.577008962631225586e-01,8.228792758302461152e-09,1.747540210317310994e-07,6.368625164031982422e-02,7.672961288562873960e-08,5.862386524677276611e-02,-5.084716081619262695e-01,1.683487296104431152e-01,1.135253012180328369e-01,2.197303026914596558e-01,8.145701140165328979e-02,5.777527764439582825e-02,-4.337800443172454834e-01,-7.089951026273411117e-08,2.595716118812561035e-01,-8.459301170660182834e-08,-3.085434840954803803e-08,3.230118039709850564e-08,-9.188359229028719710e-08,-4.436085745692253113e-02,1.551608145236968994e-01,1.889825761318206787e-01,6.844157576560974121e-01,7.401940971612930298e-02,-1.968581080436706543e+00,6.744154542684555054e-02,1.057461744835563877e-07,2.384541928768157959e-01,-5.855862461601191171e-09,1.989073012964581721e-07,-2.323912978172302246e-01,-6.496168225567089394e-08,3.504728951497781964e-08,3.093732595443725586e-01,7.765481621026992798e-02,2.649709642810194055e-07,-1.801923215389251709e-01,-3.166635930538177490e-01,-1.783215139994354104e-07,-1.935162842273712158e-01,-1.028588265180587769e-01,-1.826193183660507202e-01,-1.491260093189339386e-07,-6.982979527947463794e-08,9.962819547126855468e-08,-1.098579987883567810e-01,-1.692400530828308547e-07,-2.369304041849318310e-08,1.807977259159088135e-01,-8.821476882303613820e-08
